SourceFile,VideoName,ExpectedSpeaker,Emotion,TotalFramesVideo,SpeakerFramesFound,FramesExtracted,UnknownCount,ErrorUTACount,Status
res_dia184_utt9_20260802_042639_full.txt,dia184_utt9,Message,joy,85,0,0,3,65,Speaker Not Trained
res_dia185_utt0_20260802_042659_full.txt,dia185_utt0,Rachel,surprise,18,15,15,3,19,Processed
res_dia185_utt10_20260802_042907_full.txt,dia185_utt10,Chandler,neutral,214,213,213,45,118,Processed
res_dia185_utt11_20260802_042941_full.txt,dia185_utt11,Rachel,surprise,40,40,40,30,0,Processed
res_dia185_utt12_20260802_043008_full.txt,dia185_utt12,Chandler,fear,42,42,42,0,25,Processed
res_dia185_utt13_20260802_043050_full.txt,dia185_utt13,Rachel,surprise,72,72,72,18,46,Processed
res_dia185_utt1_20260802_042723_full.txt,dia185_utt1,Chandler,neutral,29,0,0,2,30,Speaker Not Found
res_dia185_utt2_20260802_043139_full.txt,dia185_utt2,Rachel,surprise,86,41,41,1,83,Processed
res_dia185_utt3_20260802_043204_full.txt,dia185_utt3,Phoebe,neutral,29,29,29,0,7,Processed
res_dia185_utt4_20260802_043234_full.txt,dia185_utt4,Rachel,surprise,41,41,41,20,6,Processed
res_dia185_utt5_20260802_043410_full.txt,dia185_utt5,Rachel,sadness,177,177,177,142,31,Processed
res_dia185_utt6_20260802_043441_full.txt,dia185_utt6,Rachel,surprise,24,24,24,21,0,Processed
res_dia185_utt7_20260802_043537_full.txt,dia185_utt7,Rachel,surprise,80,80,80,71,0,Processed
res_dia185_utt8_20260802_043629_full.txt,dia185_utt8,Phoebe,surprise,147,0,0,7,57,Speaker Not Found
res_dia185_utt9_20260802_043701_full.txt,dia185_utt9,Monica,surprise,71,25,25,7,33,Processed
res_dia186_utt0_20260802_043739_full.txt,dia186_utt0,Gary,joy,38,0,0,47,0,Speaker Not Trained
res_dia186_utt1_20260802_043923_full.txt,dia186_utt1,Phoebe,joy,179,48,48,187,0,Processed
res_dia186_utt2_20260802_044013_full.txt,dia186_utt2,Gary,joy,42,0,0,59,0,Speaker Not Trained
res_dia186_utt3_20260802_044052_full.txt,dia186_utt3,Phoebe,joy,41,0,0,44,0,Speaker Not Found
res_dia186_utt4_20260802_044114_full.txt,dia186_utt4,Gary,neutral,17,0,0,17,2,Speaker Not Trained
res_dia186_utt5_20260802_044218_full.txt,dia186_utt5,Phoebe,surprise,84,45,45,86,0,Processed
res_dia187_utt0_20260802_044520_full.txt,dia187_utt0,Rachel,sadness,111,9,9,264,194,Processed
res_dia187_utt1_20260802_044638_full.txt,dia187_utt1,Phoebe,surprise,73,69,69,79,126,Processed
res_dia187_utt2_20260802_044821_full.txt,dia187_utt2,Bonnie,joy,26,0,0,98,63,Speaker Not Trained
res_dia187_utt3_20260802_044859_full.txt,dia187_utt3,Rachel,surprise,28,27,27,23,56,Processed
res_dia187_utt4_20260802_045234_full.txt,dia187_utt4,Bonnie,neutral,70,0,0,242,157,Speaker Not Trained
res_dia187_utt5_20260802_045400_full.txt,dia187_utt5,Rachel,surprise,97,97,97,116,135,Processed
res_dia187_utt6_20260802_045747_full.txt,dia187_utt6,Bonnie,neutral,69,0,0,248,218,Speaker Not Trained
res_dia187_utt7_20260802_045840_full.txt,dia187_utt7,Rachel,neutral,42,45,45,48,73,Processed
res_dia187_utt8_20260802_045918_full.txt,dia187_utt8,Phoebe,neutral,30,30,30,40,40,Processed
res_dia187_utt9_20260802_050047_full.txt,dia187_utt9,Bonnie,joy,29,0,0,80,95,Speaker Not Trained
res_dia188_utt0_20260802_050109_full.txt,dia188_utt0,Rachel,neutral,40,40,40,0,0,Processed
res_dia188_utt2_20260802_050137_full.txt,dia188_utt2,Rachel,neutral,23,0,0,25,7,Speaker Not Found
res_dia188_utt3_20260802_050251_full.txt,dia188_utt3,Ross,anger,164,147,147,70,1,Processed
res_dia188_utt4_20260802_050331_full.txt,dia188_utt4,Rachel,anger,100,97,97,9,0,Processed
res_dia188_utt5_20260802_050413_full.txt,dia188_utt5,Ross,anger,51,38,38,15,48,Processed
res_dia188_utt6_20260802_050453_full.txt,dia188_utt6,Rachel,neutral,43,2,2,39,30,Processed
res_dia189_utt0_20260802_050603_full.txt,dia189_utt0,Monica,fear,75,59,59,109,18,Processed
res_dia189_utt10_20260802_050725_full.txt,dia189_utt10,Ross,neutral,154,154,154,8,99,Processed
res_dia189_utt12_20260802_050819_full.txt,dia189_utt12,Joey,surprise,109,32,32,25,76,Processed
res_dia189_utt13_20260802_050856_full.txt,dia189_utt13,Ross,anger,114,114,114,0,18,Processed
res_dia189_utt14_20260802_050953_full.txt,dia189_utt14,Joey,joy,132,132,132,0,112,Processed
res_dia189_utt15_20260802_051118_full.txt,dia189_utt15,Janice,neutral,254,0,0,31,87,Speaker Not Trained
res_dia189_utt1_20260802_050628_full.txt,dia189_utt1,Joey,neutral,51,51,51,0,11,Processed
res_dia189_utt2_20260802_051146_full.txt,dia189_utt2,Rachel,neutral,56,56,56,0,56,Processed
res_dia189_utt3_20260802_051225_full.txt,dia189_utt3,Joey,neutral,119,119,119,0,0,Processed
res_dia189_utt4_20260802_051243_full.txt,dia189_utt4,Phoebe,neutral,23,0,0,0,0,Speaker Not Found
res_dia189_utt5_20260802_051301_full.txt,dia189_utt5,Rachel,joy,10,0,0,4,10,Speaker Not Found
res_dia189_utt6_20260802_051342_full.txt,dia189_utt6,Monica,anger,94,95,95,13,24,Processed
res_dia189_utt7_20260802_051413_full.txt,dia189_utt7,Ross,neutral,54,54,54,0,54,Processed
res_dia189_utt8_20260802_051451_full.txt,dia189_utt8,Rachel,anger,109,108,108,1,0,Processed
res_dia189_utt9_20260802_051512_full.txt,dia189_utt9,Phoebe,neutral,32,32,32,0,0,Processed
res_dia18_utt0_20260801_051521_full.txt,dia18_utt0,Ross,neutral,105,105,105,2,103,Processed
res_dia18_utt10_20260801_051646_full.txt,dia18_utt10,Ross,fear,86,86,86,0,103,Processed
res_dia18_utt1_20260801_051545_full.txt,dia18_utt1,Joey,neutral,47,47,47,0,0,Processed
res_dia18_utt2_20260801_051709_full.txt,dia18_utt2,Ross,neutral,22,22,22,0,0,Processed
res_dia18_utt3_20260801_051822_full.txt,dia18_utt3,Joey,joy,122,122,122,0,122,Processed
res_dia18_utt4_20260801_051905_full.txt,dia18_utt4,Ross,neutral,72,72,72,0,0,Processed
res_dia18_utt5_20260801_051928_full.txt,dia18_utt5,Joey,joy,36,0,0,0,0,Speaker Not Found
res_dia18_utt6_20260801_051957_full.txt,dia18_utt6,Joey,fear,26,26,26,0,0,Processed
res_dia18_utt7_20260801_052022_full.txt,dia18_utt7,Ross,neutral,12,0,0,0,0,Speaker Not Found
res_dia18_utt8_20260801_052054_full.txt,dia18_utt8,Joey,sadness,92,92,92,0,0,Processed
res_dia18_utt9_20260801_052139_full.txt,dia18_utt9,Joey,surprise,60,0,0,0,60,Speaker Not Found
res_dia190_utt0_20260802_051548_full.txt,dia190_utt0,Chandler,neutral,46,46,46,3,156,Processed
res_dia190_utt1_20260802_051638_full.txt,dia190_utt1,Phoebe,neutral,60,60,60,29,193,Processed
res_dia190_utt2_20260802_051811_full.txt,dia190_utt2,Joey,joy,86,86,86,93,229,Processed
res_dia190_utt3_20260802_051858_full.txt,dia190_utt3,Chandler,neutral,35,35,35,37,45,Processed
res_dia190_utt4_20260802_051940_full.txt,dia190_utt4,Monica,joy,51,46,46,51,73,Processed
res_dia190_utt5_20260802_052017_full.txt,dia190_utt5,Joey,neutral,39,39,39,10,55,Processed
res_dia190_utt6_20260802_052049_full.txt,dia190_utt6,Chandler,joy,37,37,37,0,91,Processed
res_dia190_utt7_20260802_052123_full.txt,dia190_utt7,Joey,neutral,41,41,41,7,102,Processed
res_dia191_utt0_20260802_052242_full.txt,dia191_utt0,Joey,anger,92,34,34,111,42,Processed
res_dia191_utt1_20260802_052338_full.txt,dia191_utt1,Woman,neutral,52,0,0,67,16,Speaker Not Trained
res_dia191_utt2_20260802_052404_full.txt,dia191_utt2,Joey,neutral,39,39,39,1,31,Processed
res_dia191_utt3_20260802_052501_full.txt,dia191_utt3,Woman,joy,62,0,0,81,0,Speaker Not Trained
res_dia191_utt4_20260802_052548_full.txt,dia191_utt4,Joey,neutral,58,58,58,30,46,Processed
res_dia191_utt5_20260802_052611_full.txt,dia191_utt5,Joey,neutral,18,18,18,2,16,Processed
res_dia191_utt6_20260802_052641_full.txt,dia191_utt6,Joey,neutral,50,50,50,0,39,Processed
res_dia192_utt0_20260802_052659_full.txt,dia192_utt0,Ross,sadness,59,0,0,6,0,Speaker Not Found
res_dia192_utt1_20260802_052713_full.txt,dia192_utt1,Ross,neutral,38,38,38,0,16,Processed
res_dia192_utt2_20260802_052801_full.txt,dia192_utt2,Ross,neutral,81,81,81,2,114,Processed
res_dia192_utt3_20260802_052840_full.txt,dia192_utt3,Ross,joy,77,77,77,0,77,Processed
res_dia192_utt4_20260802_052900_full.txt,dia192_utt4,Ross,joy,17,17,17,1,25,Processed
res_dia192_utt5_20260802_052954_full.txt,dia192_utt5,Rachel,disgust,145,145,145,0,145,Processed
res_dia192_utt6_20260802_053034_full.txt,dia192_utt6,Joey,joy,51,51,51,51,51,Processed
res_dia192_utt7_20260802_053057_full.txt,dia192_utt7,Ross,disgust,38,38,38,2,36,Processed
res_dia193_utt0_20260802_053239_full.txt,dia193_utt0,Phoebe,neutral,329,52,52,37,240,Processed
res_dia193_utt1_20260802_053309_full.txt,dia193_utt1,Leslie,joy,31,0,0,8,62,Speaker Not Trained
res_dia193_utt2_20260802_053403_full.txt,dia193_utt2,Phoebe,joy,72,66,66,28,121,Processed
res_dia193_utt3_20260802_053545_full.txt,dia193_utt3,Leslie,neutral,170,0,0,57,213,Speaker Not Trained
res_dia193_utt4_20260802_053619_full.txt,dia193_utt4,Phoebe,neutral,54,54,54,14,69,Processed
res_dia193_utt5_20260802_053653_full.txt,dia193_utt5,Leslie,surprise,40,0,0,12,8,Speaker Not Trained
res_dia193_utt6_20260802_053743_full.txt,dia193_utt6,Phoebe,neutral,84,84,84,14,172,Processed
res_dia193_utt7_20260802_053823_full.txt,dia193_utt7,Phoebe,neutral,57,53,53,39,57,Processed
res_dia194_utt0_20260802_053856_full.txt,dia194_utt0,Leslie,neutral,67,0,0,12,1,Speaker Not Trained
res_dia194_utt1_20260802_053952_full.txt,dia194_utt1,Phoebe,joy,179,0,0,18,0,Speaker Not Found
res_dia195_utt0_20260802_054049_full.txt,dia195_utt0,Rachel,neutral,52,0,0,62,0,Speaker Not Found
res_dia195_utt10_20260802_054322_full.txt,dia195_utt10,Ross,neutral,27,18,18,93,54,Processed
res_dia195_utt11_20260802_054433_full.txt,dia195_utt11,Rachel,disgust,67,0,0,66,44,Speaker Not Found
res_dia195_utt12_20260802_054621_full.txt,dia195_utt12,Ross,neutral,49,49,49,166,78,Processed
res_dia195_utt13_20260802_054703_full.txt,dia195_utt13,Rachel,neutral,91,91,91,0,90,Processed
res_dia195_utt14_20260802_055047_full.txt,dia195_utt14,Ross,anger,132,131,131,301,139,Processed
res_dia195_utt15_20260802_055133_full.txt,dia195_utt15,Rachel,neutral,104,104,104,0,104,Processed
res_dia195_utt16_20260802_055208_full.txt,dia195_utt16,Ross,neutral,49,42,42,18,11,Processed
res_dia195_utt17_20260802_055242_full.txt,dia195_utt17,Rachel,neutral,45,0,0,29,15,Speaker Not Found
res_dia195_utt18_20260802_055332_full.txt,dia195_utt18,Monica,surprise,49,49,49,1,265,Processed
res_dia195_utt19_20260802_055421_full.txt,dia195_utt19,Rachel,joy,126,126,126,0,59,Processed
res_dia195_utt1_20260802_054157_full.txt,dia195_utt1,Rachel,neutral,121,108,108,24,149,Processed
res_dia195_utt2_20260802_055456_full.txt,dia195_utt2,Rachel,joy,36,0,0,36,25,Speaker Not Found
res_dia195_utt3_20260802_055540_full.txt,dia195_utt3,Rachel,disgust,58,0,0,46,6,Speaker Not Found
res_dia195_utt4_20260802_055702_full.txt,dia195_utt4,Ross,joy,59,23,23,93,46,Processed
res_dia195_utt5_20260802_055753_full.txt,dia195_utt5,Isabella,neutral,25,0,0,51,22,Speaker Not Trained
res_dia195_utt6_20260802_055906_full.txt,dia195_utt6,Ross,neutral,36,36,36,91,62,Processed
res_dia195_utt7_20260802_060108_full.txt,dia195_utt7,Monica,surprise,62,90,90,179,25,Processed
res_dia195_utt8_20260802_060332_full.txt,dia195_utt8,Ross,anger,86,86,86,206,187,Processed
res_dia195_utt9_20260802_060605_full.txt,dia195_utt9,Monica,neutral,53,62,62,212,53,Processed
res_dia196_utt0_20260802_060637_full.txt,dia196_utt0,Ross,neutral,42,4,4,15,26,Processed
res_dia196_utt1_20260802_060713_full.txt,dia196_utt1,Ross,neutral,59,47,47,0,63,Processed
res_dia196_utt2_20260802_060737_full.txt,dia196_utt2,Monica,surprise,21,19,19,0,32,Processed
res_dia197_utt0_20260802_060832_full.txt,dia197_utt0,Joey,joy,136,136,136,31,4,Processed
res_dia197_utt1_20260802_060909_full.txt,dia197_utt1,Joey's Hand Twin,surprise,19,0,0,17,38,Speaker Not Trained
res_dia197_utt2_20260802_060945_full.txt,dia197_utt2,Joey,joy,34,26,26,16,34,Processed
res_dia197_utt3_20260802_061048_full.txt,dia197_utt3,Joey's Hand Twin,surprise,55,0,0,54,67,Speaker Not Trained
res_dia197_utt4_20260802_061116_full.txt,dia197_utt4,Joey,joy,33,33,33,31,2,Processed
res_dia197_utt5_20260802_061212_full.txt,dia197_utt5,Joey's Hand Twin,neutral,55,0,0,7,110,Speaker Not Trained
res_dia197_utt6_20260802_061302_full.txt,dia197_utt6,Joey,neutral,89,5,5,8,77,Processed
res_dia197_utt7_20260802_061325_full.txt,dia197_utt7,Ross,neutral,35,35,35,0,0,Processed
res_dia198_utt0_20260802_061414_full.txt,dia198_utt0,Phoebe,neutral,37,0,0,53,29,Speaker Not Found
res_dia198_utt1_20260802_061447_full.txt,dia198_utt1,Rachel,neutral,41,41,41,3,50,Processed
res_dia198_utt2_20260802_061600_full.txt,dia198_utt2,Phoebe,joy,116,0,0,45,153,Speaker Not Found
res_dia198_utt3_20260802_061643_full.txt,dia198_utt3,Rachel,neutral,51,48,48,33,49,Processed
res_dia198_utt4_20260802_061727_full.txt,dia198_utt4,Phoebe,surprise,56,56,56,2,89,Processed
res_dia198_utt5_20260802_061855_full.txt,dia198_utt5,Rachel,neutral,159,122,122,62,151,Processed
res_dia198_utt6_20260802_061935_full.txt,dia198_utt6,Phoebe,joy,48,35,35,6,84,Processed
res_dia199_utt0_20260802_062011_full.txt,dia199_utt0,Phoebe,sadness,63,63,63,0,63,Processed
res_dia199_utt10_20260802_062114_full.txt,dia199_utt10,Rachel,neutral,85,33,33,20,29,Processed
res_dia199_utt11_20260802_062142_full.txt,dia199_utt11,Joey,neutral,59,59,59,0,7,Processed
res_dia199_utt1_20260802_062030_full.txt,dia199_utt1,Rachel,joy,20,20,20,0,0,Processed
res_dia199_utt2_20260802_062207_full.txt,dia199_utt2,Rachel,joy,45,45,45,0,0,Processed
res_dia199_utt3_20260802_062244_full.txt,dia199_utt3,Rachel,joy,107,107,107,0,0,Processed
res_dia199_utt4_20260802_062310_full.txt,dia199_utt4,Chandler,neutral,58,58,58,0,0,Processed
res_dia199_utt5_20260802_062336_full.txt,dia199_utt5,Rachel,neutral,52,52,52,0,0,Processed
res_dia199_utt6_20260802_062353_full.txt,dia199_utt6,Joey,surprise,13,13,13,0,0,Processed
res_dia199_utt7_20260802_062412_full.txt,dia199_utt7,All,surprise,16,0,0,0,0,Speaker Not Trained
res_dia199_utt8_20260802_062456_full.txt,dia199_utt8,Joey,neutral,104,102,102,12,0,Processed
res_dia199_utt9_20260802_062531_full.txt,dia199_utt9,Phoebe,surprise,76,76,76,7,0,Processed
res_dia19_utt0_20260801_052227_full.txt,dia19_utt0,Joey,neutral,75,0,0,1,0,Speaker Not Found
res_dia19_utt1_20260801_052250_full.txt,dia19_utt1,Phoebe,neutral,3,0,0,2,0,Speaker Not Found
res_dia1_utt0_20260801_000718_full.txt,dia1_utt0,Joey,surprise,59,59,59,0,59,Processed
res_dia1_utt1_20260801_000811_full.txt,dia1_utt1,Rachel,sadness,50,32,32,36,0,Processed
res_dia1_utt2_20260801_000948_full.txt,dia1_utt2,Joey,surprise,111,47,47,76,27,Processed
res_dia1_utt3_20260801_001058_full.txt,dia1_utt3,Rachel,fear,60,57,57,3,60,Processed
res_dia1_utt4_20260801_001147_full.txt,dia1_utt4,Joey,neutral,28,28,28,0,28,Processed
res_dia1_utt5_20260801_001218_full.txt,dia1_utt5,Joey,neutral,35,35,35,0,35,Processed
res_dia1_utt8_20260801_001254_full.txt,dia1_utt8,Rachel,neutral,46,46,46,18,18,Processed
res_dia200_utt0_20260802_062651_full.txt,dia200_utt0,Ross,neutral,54,34,34,87,120,Processed
res_dia200_utt1_20260802_062753_full.txt,dia200_utt1,Joey,anger,43,40,40,43,116,Processed
res_dia200_utt2_20260802_062816_full.txt,dia200_utt2,Ross,surprise,10,10,10,1,29,Processed
res_dia200_utt3_20260802_062859_full.txt,dia200_utt3,Joey,surprise,37,0,0,7,112,Speaker Not Found
res_dia200_utt4_20260802_063123_full.txt,dia200_utt4,Ross,anger,169,170,170,71,487,Processed
res_dia200_utt5_20260802_063350_full.txt,dia200_utt5,Joey,anger,190,77,77,34,554,Processed
res_dia200_utt6_20260802_063513_full.txt,dia200_utt6,Ross,anger,135,135,135,14,381,Processed
res_dia200_utt7_20260802_063548_full.txt,dia200_utt7,Joey,joy,32,22,22,8,64,Processed
res_dia200_utt8_20260802_063605_full.txt,dia200_utt8,Ross,joy,3,3,3,3,15,Processed
res_dia200_utt9_20260802_063638_full.txt,dia200_utt9,Joey,joy,38,12,12,4,103,Processed
res_dia201_utt0_20260802_063709_full.txt,dia201_utt0,Elizabeth,neutral,46,0,0,0,40,Speaker Not Trained
res_dia201_utt1_20260802_063757_full.txt,dia201_utt1,Ross,neutral,59,53,53,65,0,Processed
res_dia201_utt2_20260802_063827_full.txt,dia201_utt2,Elizabeth,joy,41,0,0,15,2,Speaker Not Trained
res_dia201_utt3_20260802_064028_full.txt,dia201_utt3,Ross,fear,344,305,305,88,45,Processed
res_dia201_utt4_20260802_064059_full.txt,dia201_utt4,Ross,sadness,73,73,73,0,0,Processed
res_dia201_utt5_20260802_064119_full.txt,dia201_utt5,Ross,fear,28,28,28,0,22,Processed
res_dia201_utt6_20260802_064218_full.txt,dia201_utt6,Elizabeth,surprise,207,0,0,0,13,Speaker Not Trained
res_dia201_utt7_20260802_064313_full.txt,dia201_utt7,Ross,surprise,149,149,149,0,75,Processed
res_dia201_utt8_20260802_064345_full.txt,dia201_utt8,Elizabeth,joy,68,0,0,0,23,Speaker Not Trained
res_dia201_utt9_20260802_064424_full.txt,dia201_utt9,Ross,joy,85,85,85,0,71,Processed
res_dia202_utt0_20260802_064448_full.txt,dia202_utt0,Chandler,joy,47,47,47,0,0,Processed
res_dia202_utt12_20260802_064536_full.txt,dia202_utt12,Chandler,neutral,91,91,91,0,0,Processed
res_dia202_utt13_20260802_064615_full.txt,dia202_utt13,Monica,neutral,67,68,68,8,58,Processed
res_dia202_utt14_20260802_064645_full.txt,dia202_utt14,Monica,neutral,48,48,48,0,48,Processed
res_dia202_utt15_20260802_064718_full.txt,dia202_utt15,Monica,neutral,44,16,16,10,41,Processed
res_dia202_utt16_20260802_064754_full.txt,dia202_utt16,Chandler,anger,58,41,41,25,3,Processed
res_dia202_utt1_20260802_064502_full.txt,dia202_utt1,Phoebe,neutral,12,12,12,0,0,Processed
res_dia202_utt2_20260802_064836_full.txt,dia202_utt2,Chandler,neutral,140,140,140,0,2,Processed
res_dia202_utt3_20260802_064915_full.txt,dia202_utt3,Phoebe,neutral,73,22,22,26,0,Processed
res_dia202_utt4_20260802_064944_full.txt,dia202_utt4,Chandler,neutral,69,69,69,0,0,Processed
res_dia202_utt5_20260802_065005_full.txt,dia202_utt5,Monica,surprise,26,26,26,0,26,Processed
res_dia202_utt6_20260802_065034_full.txt,dia202_utt6,Phoebe,neutral,63,63,63,0,0,Processed
res_dia202_utt7_20260802_065101_full.txt,dia202_utt7,Monica,surprise,49,49,49,0,0,Processed
res_dia202_utt8_20260802_065127_full.txt,dia202_utt8,Phoebe,joy,57,51,51,2,4,Processed
res_dia202_utt9_20260802_065207_full.txt,dia202_utt9,Monica,surprise,97,95,95,4,0,Processed
res_dia203_utt0_20260802_065254_full.txt,dia203_utt0,Joey,joy,49,28,28,33,91,Processed
res_dia203_utt1_20260802_065327_full.txt,dia203_utt1,Ross,surprise,56,56,56,5,25,Processed
res_dia203_utt2_20260802_065445_full.txt,dia203_utt2,Rachel,joy,161,128,128,15,365,Processed
res_dia203_utt3_20260802_065539_full.txt,dia203_utt3,Ross,joy,44,39,39,37,110,Processed
res_dia203_utt4_20260802_065628_full.txt,dia203_utt4,Rachel,joy,89,0,0,36,94,Speaker Not Found
res_dia203_utt5_20260802_065655_full.txt,dia203_utt5,Joey,neutral,63,63,63,0,0,Processed
res_dia204_utt0_20260802_065750_full.txt,dia204_utt0,Rachel,joy,64,64,64,29,78,Processed
res_dia204_utt10_20260802_070022_full.txt,dia204_utt10,Rachel,neutral,66,66,66,66,0,Processed
res_dia204_utt11_20260802_070103_full.txt,dia204_utt11,Rachel,neutral,40,40,40,40,0,Processed
res_dia204_utt12_20260802_070229_full.txt,dia204_utt12,Rachel,neutral,85,71,71,122,2,Processed
res_dia204_utt13_20260802_070557_full.txt,dia204_utt13,Rachel,sadness,294,118,118,281,2,Processed
res_dia204_utt1_20260802_065926_full.txt,dia204_utt1,Kiki,neutral,92,0,0,111,90,Speaker Not Trained
res_dia204_utt2_20260802_070711_full.txt,dia204_utt2,Joanne,neutral,74,0,0,89,14,Speaker Not Trained
res_dia204_utt3_20260802_070749_full.txt,dia204_utt3,Rachel,neutral,16,0,0,34,8,Speaker Not Found
res_dia204_utt4_20260802_070844_full.txt,dia204_utt4,Joanne,neutral,56,0,0,62,13,Speaker Not Trained
res_dia204_utt5_20260802_070914_full.txt,dia204_utt5,Rachel,surprise,27,27,27,21,0,Processed
res_dia204_utt6_20260802_071032_full.txt,dia204_utt6,Joanne,neutral,112,0,0,76,21,Speaker Not Trained
res_dia204_utt7_20260802_071218_full.txt,dia204_utt7,Rachel,neutral,84,52,52,105,11,Processed
res_dia204_utt8_20260802_071302_full.txt,dia204_utt8,Kiki,surprise,40,0,0,37,36,Speaker Not Trained
res_dia204_utt9_20260802_071447_full.txt,dia204_utt9,Rachel,neutral,110,57,57,124,36,Processed
res_dia205_utt0_20260802_071640_full.txt,dia205_utt0,Fireman No. 3,neutral,56,0,0,169,36,Speaker Not Trained
res_dia205_utt1_20260802_071815_full.txt,dia205_utt1,Rachel,neutral,63,0,0,108,34,Speaker Not Found
res_dia205_utt2_20260802_071907_full.txt,dia205_utt2,Fireman No. 3,neutral,60,0,0,45,39,Speaker Not Trained
res_dia205_utt3_20260802_071937_full.txt,dia205_utt3,Rachel,surprise,30,7,7,20,0,Processed
res_dia205_utt4_20260802_072037_full.txt,dia205_utt4,Phoebe,joy,104,104,104,71,0,Processed
res_dia205_utt5_20260802_072106_full.txt,dia205_utt5,Monica,neutral,35,35,35,16,0,Processed
res_dia205_utt6_20260802_072151_full.txt,dia205_utt6,Rachel,joy,95,47,47,25,4,Processed
res_dia206_utt0_20260802_072253_full.txt,dia206_utt0,Susan,neutral,33,0,0,44,22,Speaker Not Trained
